project_x,class_x,branch_coverage,file,type,cbo,wmc,dit,noc,rfc,lcom,nom,nopm,nosm,nof,nopf,nosf,nosi,loc,project_y,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,A,Ca,Ce,D,I,V,project,abstract,assert,boolean,break,byte,case,catch,char,class_y,class-name,const,continue,default,do,double,else,extends,false,final,finally,float,for,goto,if,implements,import,instanceof,int,interface,long,native,new,null,package,private,protected,public,return,short,static,strictfp,super,switch,synchronized,this,throw,throws,transient,true,try,void,volatile,while
time,org.joda.time.Seconds,0.8457142857142855,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/Seconds.java,class,19,50,2,0,28,313,26,24,6,8,6,8,31,440,time,114,372,737.1595681836992,2541.8350852692843,12.679245283018869,32228.550515112438,1790.4750286173576,0.8472783617564281,0.25,6.0,15.0,0.04,0.71,1.0,time,0,0,2,0,0,6,0,0,1,org.joda.time.Seconds,0,0,0,0,0,0,1,0,9,0,0,20,0,23,0,6,2,12,0,6,0,25,14,1,4,0,31,40,0,14,0,0,1,0,31,0,0,0,10,0,0,0,0
time,org.joda.time.Weeks,0.857142857142857,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/Weeks.java,class,19,50,2,0,28,313,26,24,6,8,6,8,35,446,time,114,376,737.1595681836992,2569.166645325943,12.981132075471699,33350.691546872615,1852.816197048479,0.8563888817753144,0.25,6.0,15.0,0.04,0.71,1.0,time,0,0,2,0,0,6,0,0,1,org.joda.time.Weeks,0,0,0,0,0,0,1,0,9,0,0,20,0,27,0,6,2,12,0,7,0,25,14,1,4,0,31,40,0,14,0,0,1,0,31,0,0,0,11,0,0,0,0
time,org.joda.time.YearMonth,0.5161290322580644,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/YearMonth.java,class,18,83,4,0,53,1416,56,50,7,7,2,5,20,926,time,162,696,1143.085127267015,5108.535602007699,16.571428571428573,84655.73283327045,4703.096268515025,1.7028452006692332,0.25,6.0,15.0,0.04,0.71,1.0,time,0,0,0,0,0,3,0,0,7,org.joda.time.YearMonth,0,0,13,0,0,1,2,0,8,0,0,14,0,36,2,13,0,16,0,2,0,52,51,1,6,2,54,52,0,13,0,0,1,0,71,5,1,0,0,0,0,0,0
time,org.joda.time.YearMonthDay,0.5416666666666666,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/YearMonthDay.java,class,17,83,4,0,57,1811,63,58,2,8,3,6,22,1049,time,161,741,1130.214307056406,5432.209406682931,17.842105263157894,96922.05204555336,5384.558446975187,1.8107364688943104,0.25,6.0,15.0,0.04,0.71,1.0,time,0,0,0,0,0,3,0,0,6,org.joda.time.YearMonthDay,0,0,21,0,0,1,2,0,9,0,0,15,0,35,2,9,0,20,0,7,0,56,25,1,5,2,63,57,0,9,0,0,1,0,106,3,0,0,0,0,0,0,0
time,org.joda.time.Years,0.7885714285714285,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/Years.java,class,13,44,2,0,23,178,20,18,5,8,6,8,25,336,time,89,316,540.9707488330862,2046.3317641853812,10.5,21486.483523946503,1193.6935291081393,0.6821105880617939,0.25,6.0,15.0,0.04,0.71,1.0,time,0,0,2,0,0,6,0,0,1,org.joda.time.Years,0,0,0,0,0,0,1,0,9,0,0,5,0,22,0,6,2,11,0,1,0,23,13,1,4,0,25,34,0,13,0,0,1,0,16,0,0,0,2,0,0,0,0
time,org.joda.time.chrono.BuddhistChronology,0.7999999999999999,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/BuddhistChronology.java,class,13,30,4,0,22,53,11,8,3,6,1,6,17,225,time,92,364,568.1685439087073,2374.576552004753,11.05813953488372,26258.39884833162,1458.7999360184228,0.7915255173349175,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,0,0,5,org.joda.time.chrono.BuddhistChronology,0,0,2,0,0,0,1,0,7,0,0,9,0,12,0,14,1,3,0,1,0,16,3,1,7,1,10,12,0,9,0,0,0,0,4,0,0,0,1,0,1,0,0
time,org.joda.time.chrono.CopticChronology,0.5333333333333333,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/CopticChronology.java,class,10,40,6,0,18,89,14,6,4,7,1,7,12,241,time,107,368,667.155832800094,2480.859850995622,18.88421052631579,46849.07971248575,2602.726650693653,0.8269532836652073,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,1,0,1,org.joda.time.chrono.CopticChronology,0,0,6,1,0,2,1,0,8,0,0,5,0,11,0,7,0,10,0,4,0,11,4,1,7,1,8,13,0,13,0,0,0,1,3,1,0,0,0,1,1,0,0
time,org.joda.time.chrono.EthiopicChronology,0.5714285714285713,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/EthiopicChronology.java,class,10,39,6,0,18,89,14,6,4,7,1,7,12,239,time,106,358,659.1509020663518,2408.595522733625,18.638297872340427,44892.1208066948,2494.0067114830445,0.8028651742445417,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,1,0,1,org.joda.time.chrono.EthiopicChronology,0,0,6,1,0,2,1,0,8,0,0,5,0,11,0,7,0,9,0,4,0,11,4,1,7,1,8,13,0,13,0,0,0,1,3,1,0,0,0,1,1,0,0
time,org.joda.time.chrono.GJChronology,0.6724137931034483,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/GJChronology.java,class,22,247,12,0,122,1630,76,56,8,18,0,6,28,1029,time,227,1956,1708.8810126703875,15308.728841141032,47.63720930232558,729265.1199579835,40514.728886554636,5.102909613713678,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,7,0,0,1,1,0,5,org.joda.time.chrono.GJChronology,0,0,14,0,0,24,4,0,13,0,0,11,0,96,0,16,1,42,0,56,0,46,7,1,19,5,57,90,0,15,0,0,0,0,15,8,2,0,1,1,1,0,0
time,org.joda.time.chrono.GregorianChronology,0.78125,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/GregorianChronology.java,class,5,43,6,0,12,128,17,6,4,8,0,8,11,217,time,91,330,535.8455325423139,2147.5722312655703,23.181818181818183,49784.62899752003,2765.8127220844462,0.7158574104218566,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,1,0,1,org.joda.time.chrono.GregorianChronology,0,0,6,0,0,2,1,0,9,0,0,2,0,11,0,4,0,9,0,8,0,5,4,1,10,1,7,16,0,13,0,0,0,1,3,1,0,0,0,1,1,0,0
time,org.joda.time.chrono.ISOChronology,0.8888888888888891,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/ISOChronology.java,class,8,34,4,0,20,79,15,8,3,5,0,4,11,206,time,83,272,498.0523386378344,1734.0107253263636,9.311688311688313,16146.56740336367,897.0315224090928,0.5780035751087879,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,0,0,2,org.joda.time.chrono.ISOChronology,0,0,4,0,0,0,1,0,6,0,0,3,0,11,1,10,1,1,0,2,0,7,2,1,11,1,9,13,0,9,0,0,0,0,3,0,2,1,1,0,3,0,0
time,org.joda.time.chrono.IslamicChronology,0.4848484848484848,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/IslamicChronology.java,class,10,92,5,0,25,568,36,11,4,27,5,24,12,508,time,184,740,1293.0770906551131,5567.4358474821875,35.18292682926829,195878.68804861122,10882.149336033954,1.8558119491607297,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,4,0,1,4,0,0,2,org.joda.time.chrono.IslamicChronology,0,0,6,1,0,2,1,0,29,0,0,7,0,25,1,7,2,38,0,34,0,15,4,1,23,1,18,48,1,32,0,0,1,1,3,2,0,0,2,0,1,0,1
time,org.joda.time.chrono.JulianChronology,0.6875,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/JulianChronology.java,class,7,49,6,0,16,163,19,6,5,7,0,7,14,242,time,102,368,627.2863286783247,2455.45252584551,19.8,48617.960011741096,2700.997778430061,0.8184841752818367,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,1,0,1,org.joda.time.chrono.JulianChronology,0,0,6,0,0,2,1,0,8,0,0,4,0,13,0,7,0,12,0,10,0,8,4,1,8,1,7,18,0,13,0,0,0,1,2,2,1,0,0,1,1,0,0
time,org.joda.time.chrono.LenientChronology,0.0625,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/LenientChronology.java,class,6,25,4,0,12,34,9,6,1,2,0,1,4,141,time,70,270,403.0635483212863,1654.906414575141,7.0769230769230775,11711.645395454843,650.646966414158,0.551635471525047,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,0,0,1,org.joda.time.chrono.LenientChronology,0,0,0,0,0,1,1,0,3,0,0,5,0,10,0,4,1,1,0,1,0,2,1,1,4,1,7,11,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0
time,org.joda.time.chrono.LimitChronology,0.015625,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/LimitChronology.java,class,16,96,14,0,77,1377,54,46,1,11,0,4,5,519,time,200,1244,1463.2822541240494,9508.957100079755,35.648936170212764,338984.20470603474,18832.45581700193,3.1696523666932523,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,4,0,0,0,0,0,4,org.joda.time.chrono.LimitChronology,0,0,0,0,0,1,4,0,14,0,0,3,0,24,0,14,1,28,0,50,0,13,19,1,15,1,47,56,0,5,0,0,0,0,5,5,3,1,1,0,2,0,0
time,org.joda.time.chrono.StrictChronology,0.0625,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/StrictChronology.java,class,6,25,4,0,12,34,9,6,2,2,0,1,27,141,time,69,268,399.4539078468495,1637.0845544165493,7.046153846153848,11535.149629581223,640.8416460878458,0.5456948514721832,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,1,0,0,0,0,0,1,org.joda.time.chrono.StrictChronology,0,0,0,0,0,1,1,0,3,0,0,5,0,10,0,4,1,1,0,1,0,2,1,1,4,1,7,11,0,3,0,0,0,0,1,1,0,1,1,0,1,0,0
time,org.joda.time.chrono.ZonedChronology,0.02,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/chrono/ZonedChronology.java,class,15,138,8,0,78,19,67,55,2,13,0,4,4,569,time,201,1439,1468.36842045123,11009.863383606476,39.57446808510639,435709.487095916,24206.082616439777,3.6699544612021593,0.11,4.0,8.0,0.22,0.67,1.0,time,0,0,9,0,0,0,0,0,4,org.joda.time.chrono.ZonedChronology,0,0,0,0,0,9,3,0,18,0,0,6,0,35,0,12,3,54,0,58,0,18,4,1,12,1,56,84,0,8,0,0,0,0,1,10,3,0,1,0,1,0,0
time,org.joda.time.field.DelegatedDateTimeField,0.16666666666666669,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/DelegatedDateTimeField.java,class,5,59,2,0,50,0,54,54,0,4,0,1,0,237,time,74,434,433.09782799213053,2694.9027606829645,12.318840579710145,33198.0774866742,1844.3376381485666,0.8983009202276548,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,3,0,0,0,0,0,1,org.joda.time.field.DelegatedDateTimeField,0,0,0,0,0,0,1,0,5,0,0,1,0,2,1,6,0,27,0,17,0,1,2,1,4,0,55,52,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
time,org.joda.time.field.FieldUtils,0.77,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/FieldUtils.java,class,3,65,1,0,8,153,18,17,17,0,0,0,12,342,time,91,463,531.161401787191,3013.1089184119965,37.86666666666667,114096.3910438676,6338.688391325976,1.0043696394706654,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,1,0,0,3,0,0,1,org.joda.time.field.FieldUtils,0,0,0,0,0,0,0,0,0,0,0,7,0,49,0,5,0,30,0,18,0,26,1,1,1,0,18,25,0,17,0,0,1,0,1,15,0,0,1,0,3,0,0
time,org.joda.time.field.LenientDateTimeField,0.16666666666666669,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/LenientDateTimeField.java,class,5,10,3,0,11,4,4,3,1,2,0,1,1,69,time,36,84,174.97373660251156,434.27370012115415,2.264705882352941,983.5022032155553,54.639011289753064,0.14475790004038475,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,1,0,0,0,0,0,1,org.joda.time.field.LenientDateTimeField,0,0,0,1,0,0,1,0,3,0,0,1,0,3,0,2,1,1,0,4,0,3,0,1,2,1,4,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
time,org.joda.time.field.OffsetDateTimeField,0.125,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/OffsetDateTimeField.java,class,4,27,4,0,21,140,20,20,0,4,0,1,4,192,time,57,214,304.8034674448732,1248.238463031255,11.529411764705882,14391.45522083094,799.5252900461631,0.41607948767708497,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,1,0,0,0,0,0,1,org.joda.time.field.OffsetDateTimeField,0,0,0,0,0,2,1,0,4,0,0,3,0,8,0,3,0,16,0,12,0,1,2,1,4,0,21,17,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0
time,org.joda.time.field.StrictDateTimeField,0.16666666666666669,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/StrictDateTimeField.java,class,4,10,3,0,6,6,4,3,1,1,0,1,1,64,time,25,53,102.86238311218399,246.12437805806042,2.227272727272727,548.1861147656798,30.45478415364889,0.0820414593526868,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,1,0,0,0,0,0,1,org.joda.time.field.StrictDateTimeField,0,0,0,0,0,0,1,0,2,0,0,1,0,5,0,1,1,1,0,2,0,2,0,1,1,1,4,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
time,org.joda.time.field.UnsupportedDateTimeField,0.25,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/field/UnsupportedDateTimeField.java,class,6,62,2,0,10,1395,54,51,1,4,0,2,1,485,time,82,357,486.81288624159424,2269.646065648656,13.56,30776.400650195767,1709.8000361219877,0.7565486885495519,0.27,5.0,5.0,0.23,0.5,1.0,time,0,0,3,0,0,0,0,0,1,org.joda.time.field.UnsupportedDateTimeField,0,0,0,0,0,1,1,2,4,0,0,2,0,9,1,7,0,27,0,17,0,4,5,1,7,0,52,16,0,3,0,0,0,1,2,40,38,0,0,0,0,0,0
time,org.joda.time.format.DateTimeFormat,0.17692307692307693,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/DateTimeFormat.java,class,12,180,1,0,70,464,36,23,24,17,0,12,33,846,time,235,1083,1766.6783660526569,8530.267853129895,33.1689497716895,282940.0259595231,15718.890331084616,2.8434226177099653,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,4,0,0,55,0,4,5,org.joda.time.format.DateTimeFormat,0,0,1,1,1,15,0,0,18,0,0,29,0,54,1,10,2,38,0,7,0,16,4,1,18,1,24,42,7,38,0,0,19,0,4,6,2,0,2,0,4,0,1
time,org.joda.time.format.DateTimeFormatter,0.2051282051282051,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/DateTimeFormatter.java,class,16,117,1,0,48,683,50,42,0,8,0,0,16,964,time,149,1039,1022.7520900574413,7500.716092760185,32.62589928057554,244717.6077745859,13595.422654143662,2.500238697586729,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,5,0,0,3,9,0,6,org.joda.time.format.DateTimeFormatter,0,0,19,0,0,7,0,0,8,0,0,13,0,64,0,14,0,15,0,13,0,58,43,1,13,0,43,42,0,0,0,0,0,0,29,16,7,0,4,9,13,0,0
time,org.joda.time.format.DateTimeFormatterBuilder,0.7350427350427351,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/DateTimeFormatterBuilder.java,class,29,595,5,0,155,11606,157,121,3,37,0,8,100,2398,time,473,4365,4070.2434610369774,38786.06466962647,87.6822222222222,3400848.3414876694,188936.01897153718,12.928688223208821,0.18,5.0,9.0,0.18,0.64,1.0,time,1,0,32,10,0,26,11,15,14,org.joda.time.format.DateTimeFormatterBuilder,0,0,3,5,0,34,3,0,33,0,0,94,0,226,11,19,6,175,3,24,0,51,28,1,44,11,122,170,9,26,0,0,3,0,80,26,24,0,6,11,29,0,9
time,org.joda.time.format.DateTimeParserBucket,0.4142857142857143,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/DateTimeParserBucket.java,class,12,95,1,0,40,379,35,25,2,21,0,0,14,560,time,157,807,1067.586490673551,5886.758944355544,38.17142857142857,224705.99856168585,12483.666586760328,1.962252981451848,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,4,0,0,0,1,0,4,org.joda.time.format.DateTimeParserBucket,0,0,6,0,0,4,0,3,10,0,0,19,0,36,1,11,1,17,0,9,0,7,11,1,15,0,27,26,0,3,0,0,0,0,11,3,0,0,1,1,11,0,0
time,org.joda.time.format.FormatUtils,0.431372549019608,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/FormatUtils.java,class,0,106,1,0,19,100,16,13,15,1,0,1,25,425,time,84,739,482.3527800949542,4723.922575433504,57.49999999999999,271625.54808742646,15090.308227079247,1.5746408584778346,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,0,0,0,0,4,0,1,org.joda.time.format.FormatUtils,0,0,0,2,1,26,0,0,2,0,0,26,0,35,0,2,0,30,0,6,0,0,0,1,2,0,14,7,0,16,0,0,0,0,1,4,8,0,0,4,12,0,0
time,org.joda.time.format.ISODateTimeFormat,0.02083333333333334,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/ISODateTimeFormat.java,class,4,327,1,0,113,6785,118,52,117,1,0,1,217,1869,time,226,1874,1722.3298505070609,14655.015375566065,23.164383561643834,339474.3972614002,18859.688736744454,4.885005125188688,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,26,0,0,0,1,0,2,org.joda.time.format.ISODateTimeFormat,0,0,0,0,0,25,0,1,2,0,0,148,0,110,0,4,0,1,0,0,0,86,4,1,66,1,53,173,0,119,0,0,0,0,31,6,0,0,10,1,3,0,0
time,org.joda.time.format.ISOPeriodFormat,0.5,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/ISOPeriodFormat.java,class,2,16,1,0,15,15,6,5,5,5,0,5,0,197,time,47,171,249.13338933483536,949.8346936368761,3.5777777777777784,3398.297459456379,188.7943033031321,0.3166115645456253,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,0,0,0,0,0,0,1,org.joda.time.format.ISOPeriodFormat,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,5,0,1,5,1,6,5,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0
time,org.joda.time.format.PeriodFormat,0.2307692307692308,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/PeriodFormat.java,class,7,46,1,0,40,124,17,8,8,3,0,2,20,375,time,130,689,882.3326760571978,4838.411423176605,10.672,51635.52670814073,2868.6403726744848,1.612803807725535,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,1,0,0,0,0,0,2,org.joda.time.format.PeriodFormat,0,0,3,0,0,9,0,0,3,0,0,12,0,15,1,9,0,5,0,0,0,6,5,1,10,1,9,17,0,11,0,0,0,0,2,0,1,0,0,0,2,0,0
time,org.joda.time.format.PeriodFormatter,0.27272727272727265,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/PeriodFormatter.java,class,8,33,1,0,16,21,19,15,0,4,0,0,1,314,time,71,264,403.65148445440315,1623.5332395492362,11.15625,18112.542703721167,1006.2523724289535,0.541177746516412,0.18,5.0,9.0,0.18,0.64,1.0,time,0,0,2,0,0,1,0,0,6,org.joda.time.format.PeriodFormatter,0,0,1,0,0,1,0,0,4,0,0,7,0,20,0,8,0,3,0,0,0,22,11,1,7,0,16,17,0,0,0,0,0,0,10,4,1,0,2,0,5,0,0
time,org.joda.time.format.PeriodFormatterBuilder,0.8507281553398057,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/format/PeriodFormatterBuilder.java,class,17,516,5,0,105,6246,121,85,2,58,0,19,47,1990,time,376,3728,3091.666028754038,31891.507239054237,95.94617563739376,3059868.1548995124,169992.6752721951,10.630502413018078,0.18,5.0,9.0,0.18,0.64,1.0,time,1,0,21,1,0,52,0,1,10,org.joda.time.format.PeriodFormatterBuilder,0,4,0,2,0,34,4,1,55,0,0,49,0,221,5,19,7,141,1,5,0,54,25,1,70,1,86,138,0,31,0,0,6,0,61,16,10,0,3,0,28,3,2
time,org.joda.time.tz.DateTimeZoneBuilder,0.2625,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/tz/DateTimeZoneBuilder.java,class,16,393,3,0,126,2986,93,66,10,34,0,3,49,1552,time,351,3425,2837.7817830236986,28959.49572954312,102.1840490797546,2959198.5329525783,164399.91849736546,9.65316524318104,0.08,1.0,10.0,0.01,0.91,1.0,time,0,0,15,1,1,8,15,3,8,org.joda.time.tz.DateTimeZoneBuilder,0,0,0,0,2,21,3,1,37,0,0,28,0,145,0,21,8,94,0,57,0,58,4,1,35,0,67,125,0,22,0,0,2,0,4,10,14,0,2,9,11,0,5
time,org.joda.time.tz.DefaultNameProvider,0.08333333333333333,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/tz/DefaultNameProvider.java,class,1,44,1,0,21,28,8,5,0,2,0,0,5,142,time,66,456,366.727424366752,2756.243718427455,19.728813559322035,54377.418444907766,3020.967691383765,0.918747906142485,0.08,1.0,10.0,0.01,0.91,1.0,time,0,0,4,0,0,1,0,0,1,org.joda.time.tz.DefaultNameProvider,0,0,1,0,0,1,0,0,0,0,0,6,0,14,1,5,0,0,0,0,0,6,18,1,5,0,6,9,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0
time,org.joda.time.tz.UTCProvider,0.5,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/tz/UTCProvider.java,class,2,5,1,0,2,3,3,3,0,1,0,1,1,55,time,21,38,86.43856189774725,166.9080620655929,0.0,0.0,0.0,0.05563602068853097,0.08,1.0,10.0,0.01,0.91,1.0,time,0,0,0,0,0,0,0,0,1,org.joda.time.tz.UTCProvider,0,0,0,0,0,0,0,0,2,0,0,2,0,1,1,3,0,0,0,0,0,0,1,1,1,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
time,org.joda.time.tz.ZoneInfoCompiler,0.06857142857142857,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/tz/ZoneInfoCompiler.java,class,13,232,1,0,120,431,34,12,14,27,19,2,54,822,time,367,2181,3031.8198543269013,18581.32666745105,42.11965811965812,782639.1266427245,43479.951480151365,6.193775555817016,0.08,1.0,10.0,0.01,0.91,1.0,time,0,0,5,0,0,11,3,3,5,org.joda.time.tz.ZoneInfoCompiler,0,0,0,0,0,23,0,1,19,3,0,16,0,88,0,27,0,41,0,5,0,54,4,1,14,0,33,28,1,20,0,0,1,0,3,12,5,0,0,7,13,0,2
time,org.joda.time.tz.ZoneInfoProvider,0.4249999999999999,/Users/grano/PycharmProjects/jsep/projects/time/sources/org/joda/time/tz/ZoneInfoProvider.java,class,2,50,1,0,32,54,12,6,2,5,0,0,8,278,time,117,434,758.0571752466356,2981.738288299198,14.148148148148149,42186.07504186273,2343.670835659041,0.9939127627663992,0.08,1.0,10.0,0.01,0.91,1.0,time,0,0,1,0,0,0,4,0,4,org.joda.time.tz.ZoneInfoProvider,0,0,1,0,0,3,0,0,6,2,0,10,0,23,1,14,1,1,0,0,0,13,3,1,10,1,8,13,0,2,0,0,0,0,4,6,8,0,0,5,2,0,2
ivy,org.apache.ivy.Ivy14,0.875,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/Ivy14.java,class,26,69,1,0,68,0,59,57,0,1,0,0,3,438,ivy,186,1465,1369.0817460364972,11044.867658273266,16.08839779005525,177694.22442481632,9871.90135693424,3.681622552757756,0.2,14.0,32.0,0.1,0.7,1.0,ivy,0,0,71,0,0,0,5,0,4,org.apache.ivy.Ivy14,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,34,0,5,0,0,0,29,1,1,3,0,58,50,0,0,0,0,0,0,6,5,28,0,0,5,8,0,0
ivy,org.apache.ivy.ant.AntBuildTrigger,0.1111111111111111,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/ant/AntBuildTrigger.java,class,7,27,2,0,33,44,12,9,0,5,0,0,8,149,ivy,103,303,651.8078845236342,2026.0096597365152,8.53125,17284.394909627146,960.2441616459523,0.6753365532455051,0.04,0.0,50.0,0.04,1.0,1.0,ivy,0,0,3,0,0,0,1,0,1,org.apache.ivy.ant.AntBuildTrigger,0,0,0,0,0,2,1,0,0,0,0,7,0,7,1,15,0,0,0,0,0,3,1,1,8,0,10,6,0,0,0,0,0,0,3,1,0,0,0,1,6,0,1
ivy,org.apache.ivy.ant.AntCallTrigger,0.21428571428571427,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/ant/AntCallTrigger.java,class,6,18,2,0,24,16,9,7,0,4,0,0,6,110,ivy,85,237,513.5084541103181,1519.0256518646356,8.08860759493671,12286.802424575977,682.6001346986654,0.5063418839548786,0.04,0.0,50.0,0.04,1.0,1.0,ivy,0,0,3,0,0,0,0,0,1,org.apache.ivy.ant.AntCallTrigger,0,0,0,0,0,1,1,0,0,0,0,7,0,3,1,13,0,0,0,0,0,2,2,1,6,0,8,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0
ivy,org.apache.ivy.ant.BuildOBRTask,0.05882352941176471,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/ant/BuildOBRTask.java,class,16,44,7,0,29,33,10,9,0,8,0,0,5,178,ivy,136,438,928.417590698026,3104.308724467649,8.838461538461539,27437.313264717915,1524.2951813732175,1.0347695748225496,0.04,0.0,50.0,0.04,1.0,1.0,ivy,0,0,2,0,0,0,6,0,2,org.apache.ivy.ant.BuildOBRTask,0,0,0,0,0,3,2,0,0,0,0,4,0,14,0,25,2,0,0,0,0,19,2,1,8,1,10,0,0,0,0,0,0,0,3,13,1,0,0,5,10,0,0
ivy,org.apache.ivy.ant.ConvertManifestTask,0.16666666666666666,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/ant/ConvertManifestTask.java,class,7,15,3,0,4,0,4,4,0,3,0,0,1,82,ivy,62,186,351.8308274145121,1107.4805137319588,2.8813559322033897,3191.045548041237,177.28030822451316,0.3691601712439863,0.04,0.0,50.0,0.04,1.0,1.0,ivy,0,0,0,0,0,0,5,0,1,org.apache.ivy.ant.ConvertManifestTask,0,0,1,0,0,0,1,0,0,0,0,4,0,3,0,14,0,0,0,0,0,9,0,1,3,0,5,0,0,0,0,0,0,0,3,7,1,0,0,4,4,0,0
ivy,org.apache.ivy.ant.IvyAntSettings,0.13793103448275862,/Users/grano/PycharmProjects/jsep/projects/ivy/sources/org/apache/ivy/ant/IvyAntSettings.java,class,17,78,2,0,60,449,34,29,3,13,0,0,16,332,ivy,185,746,1345.7661823646906,5618.410569545168,14.757062146892656,82911.23394153662,4606.179663418701,1.872803523181723,0.04,0.0,50.0,0.04,1.0,1.0,ivy,0,0,1,0,0,1,4,0,2,org.apache.ivy.ant.IvyAntSettings,0,0,6,0,0,5,1,0,0,2,0,6,0,18,0,21,1,0,0,0,0,22,8,1,16,1,32,18,0,4,0,0,0,0,9,7,2,0,0,4,18,0,0
